po_id,warehouse_id,product_id,po_price_total,po_price_per_unit,unit,manufacturing_date,po_date,arrival_date,expire_date,qty
PO-02021,WH-03,PRD-0089,116433.96,108.21,ชิ้น,2024-04-24,2024-05-01,2024-05-15,2024-08-09,1076
PO-02022,WH-03,PRD-0031,22242.5,28.7,ชิ้น,2024-01-05,2024-01-11,2024-01-24,2025-08-26,775
PO-02023,WH-02,PRD-0098,256153.77,131.97,ชิ้น,2023-12-05,2023-12-06,2023-12-18,2025-12-27,1941
PO-02024,WH-02,PRD-0047,14883.6,31.4,ชิ้น,2023-12-02,2023-12-04,2023-12-22,2026-07-02,474
PO-02025,WH-02,PRD-0068,58238.8,36.86,ชิ้น,2023-12-25,2023-12-27,2024-01-01,2024-10-24,1580
PO-02026,WH-03,PRD-0028,269811.36,193.83,ชิ้น,2023-12-02,2023-12-09,2023-12-19,2026-12-01,1392
PO-02027,WH-02,PRD-0086,26248.5,138.15,ชิ้น,2023-12-02,2023-12-09,2023-12-22,2026-04-01,190
PO-02028,WH-01,PRD-0049,79522.56,74.88,ชิ้น,2024-07-12,2024-07-13,2024-07-23,2025-01-19,1062
PO-02029,WH-01,PRD-0088,22204.84,113.29,ชิ้น,2024-03-17,2024-03-24,2024-03-28,2025-11-12,196
PO-02030,WH-02,PRD-0088,43709.96,107.66,ชิ้น,2023-12-28,2023-12-31,2024-01-06,2025-08-24,406
PO-02031,WH-03,PRD-0038,48208.06,93.79,ชิ้น,2024-06-22,2024-06-27,2024-07-11,2025-04-29,514
PO-02032,WH-02,PRD-0027,18582.06,31.71,ชิ้น,2023-12-18,2023-12-22,2024-01-02,2025-11-28,586
PO-02033,WH-03,PRD-0049,89342.14,74.02,ชิ้น,2025-05-07,2025-05-11,2025-05-12,2025-11-14,1207
PO-02034,WH-02,PRD-0028,205737.7,174.65,ชิ้น,2023-12-02,2023-12-04,2023-12-05,2026-12-01,1178
PO-02035,WH-02,PRD-0004,37808.7,32.65,ชิ้น,2023-12-09,2023-12-13,2023-12-21,2025-12-21,1158
PO-02036,WH-01,PRD-0089,166712.7,103.1,ชิ้น,2024-06-04,2024-06-10,2024-06-15,2024-09-19,1617
PO-02037,WH-03,PRD-0100,399474.24,200.64,ชิ้น,2025-10-09,2025-10-11,2025-10-19,2025-10-22,1991
PO-02038,WH-02,PRD-0008,222488.0,306.88,ชิ้น,2024-09-13,2024-09-14,2024-09-15,2024-09-19,725
PO-02039,WH-01,PRD-0034,161506.56,196.48,ชิ้น,2024-05-25,2024-05-27,2024-06-15,2025-12-05,822
PO-02040,WH-01,PRD-0013,71370.04,61.42,ชิ้น,2024-04-11,2024-04-16,2024-04-22,2024-06-08,1162
PO-02041,WH-02,PRD-0036,45074.08,148.27,ชิ้น,2023-12-22,2023-12-23,2023-12-24,2023-12-26,304
PO-02042,WH-03,PRD-0058,66802.8,53.7,ชิ้น,2023-12-02,2023-12-06,2023-12-27,2028-04-24,1244
PO-02043,WH-02,PRD-0007,36220.8,49.28,ชิ้น,2025-05-18,2025-05-24,2025-06-02,2025-12-27,735
PO-02044,WH-02,PRD-0074,89987.04,47.84,ชิ้น,2025-03-05,2025-03-10,2025-03-30,2025-09-18,1881
PO-02045,WH-02,PRD-0008,127991.6,336.82,ชิ้น,2024-04-18,2024-04-19,2024-04-23,2024-04-24,380
PO-02046,WH-01,PRD-0016,27938.79,44.99,ชิ้น,2024-06-28,2024-07-05,2024-07-16,2025-06-22,621
PO-02047,WH-02,PRD-0054,105271.08,95.01,ชิ้น,2025-06-20,2025-06-25,2025-07-13,2025-12-11,1108
PO-02048,WH-01,PRD-0085,352024.4,178.15,ชิ้น,2023-12-04,2023-12-08,2023-12-11,2025-05-30,1976
PO-02049,WH-01,PRD-0064,278288.64,207.06,ชิ้น,2023-12-02,2023-12-09,2023-12-20,2026-01-26,1344
PO-02050,WH-01,PRD-0053,23155.47,95.29,ชิ้น,2024-03-13,2024-03-20,2024-03-24,2025-07-28,243
PO-02051,WH-03,PRD-0022,281938.16,283.64,ชิ้น,2024-12-11,2024-12-12,2024-12-14,2024-12-15,994
PO-02052,WH-03,PRD-0023,98933.25,54.21,ชิ้น,2023-12-02,2023-12-03,2023-12-17,2026-10-27,1825
PO-02053,WH-02,PRD-0077,57697.92,44.52,ชิ้น,2024-08-07,2024-08-12,2024-08-29,2025-08-07,1296
PO-02054,WH-01,PRD-0010,64741.25,52.85,ชิ้น,2024-03-19,2024-03-24,2024-04-12,2025-06-25,1225
PO-02055,WH-03,PRD-0083,118061.82,63.27,ชิ้น,2023-12-02,2023-12-06,2023-12-23,2028-10-26,1866
PO-02056,WH-03,PRD-0022,31912.68,218.58,ชิ้น,2024-07-01,2024-07-02,2024-07-04,2024-07-05,146
PO-02057,WH-02,PRD-0010,48508.92,45.72,ชิ้น,2024-02-27,2024-02-28,2024-03-12,2025-06-04,1061
PO-02058,WH-03,PRD-0029,20876.8,46.6,ชิ้น,2024-04-03,2024-04-10,2024-04-18,2024-07-03,448
PO-02059,WH-02,PRD-0010,69493.19,53.17,ชิ้น,2024-05-18,2024-05-21,2024-06-09,2025-08-24,1307
PO-02060,WH-01,PRD-0005,40387.6,58.96,ชิ้น,2023-12-30,2024-01-01,2024-01-17,2025-03-08,685
PO-02061,WH-01,PRD-0087,267716.19,208.99,ชิ้น,2023-12-02,2023-12-05,2023-12-17,2026-05-18,1281
PO-02062,WH-02,PRD-0067,8312.89,7.69,ชิ้น,2025-02-05,2025-02-12,2025-02-20,2025-08-22,1081
PO-02063,WH-03,PRD-0088,205139.2,106.4,ชิ้น,2024-01-02,2024-01-04,2024-01-20,2025-08-29,1928
PO-02064,WH-03,PRD-0036,75431.68,152.08,ชิ้น,2024-05-07,2024-05-08,2024-05-10,2024-05-11,496
PO-02065,WH-02,PRD-0100,50920.38,191.43,ชิ้น,2024-09-05,2024-09-06,2024-09-16,2024-09-18,266
PO-02066,WH-03,PRD-0090,56146.23,131.49,ชิ้น,2024-07-14,2024-07-15,2024-08-05,2025-12-03,427
PO-02067,WH-02,PRD-0095,127463.18,72.67,ชิ้น,2024-07-04,2024-07-06,2024-07-10,2025-06-17,1754
PO-02068,WH-01,PRD-0091,69490.74,46.42,ชิ้น,2024-01-09,2024-01-10,2024-01-28,2024-09-10,1497
PO-02069,WH-01,PRD-0051,106859.8,87.59,ชิ้น,2024-12-02,2024-12-03,2024-12-04,2024-12-06,1220
PO-02070,WH-03,PRD-0027,52942.08,32.44,ชิ้น,2023-12-22,2023-12-24,2023-12-28,2025-12-02,1632
PO-02071,WH-02,PRD-0041,96020.1,193.98,ชิ้น,2024-05-04,2024-05-06,2024-05-07,2025-11-10,495
PO-02072,WH-02,PRD-0099,108684.94,85.31,ชิ้น,2024-11-04,2024-11-10,2024-11-21,2025-09-06,1274
PO-02073,WH-03,PRD-0100,29376.0,204.0,ชิ้น,2025-02-12,2025-02-15,2025-02-21,2025-02-25,144
PO-02074,WH-03,PRD-0075,37417.38,37.38,ชิ้น,2023-12-06,2023-12-12,2023-12-14,2025-12-28,1001
PO-02075,WH-03,PRD-0072,40786.35,31.35,ชิ้น,2023-12-02,2023-12-04,2023-12-08,2027-01-08,1301
PO-02076,WH-02,PRD-0059,39289.12,29.06,ชิ้น,2024-01-19,2024-01-22,2024-02-12,2025-06-19,1352
PO-02077,WH-01,PRD-0098,107116.7,118.1,ชิ้น,2023-12-03,2023-12-04,2023-12-11,2025-12-25,907
PO-02078,WH-03,PRD-0028,157602.54,155.58,ชิ้น,2023-12-02,2023-12-06,2023-12-21,2026-12-01,1013
PO-02079,WH-02,PRD-0004,46594.32,31.74,ชิ้น,2023-12-17,2023-12-23,2023-12-31,2025-12-29,1468
PO-02080,WH-02,PRD-0091,3922.56,54.48,ชิ้น,2024-06-03,2024-06-06,2024-06-11,2025-02-03,72
PO-02081,WH-01,PRD-0084,74608.82,54.34,ชิ้น,2023-12-02,2023-12-09,2023-12-18,2026-03-13,1373
PO-02082,WH-03,PRD-0013,82456.4,62.8,ชิ้น,2024-07-24,2024-07-31,2024-08-02,2024-09-20,1313
PO-02083,WH-03,PRD-0053,146746.18,76.51,ชิ้น,2024-03-31,2024-04-04,2024-04-15,2025-08-15,1918
PO-02084,WH-01,PRD-0040,19505.2,80.6,ชิ้น,2024-03-13,2024-03-19,2024-03-29,2024-08-10,242
PO-02085,WH-02,PRD-0038,39285.74,99.71,ชิ้น,2024-09-10,2024-09-17,2024-09-26,2025-07-18,394
PO-02086,WH-03,PRD-0020,346842.8,244.6,ชิ้น,2024-04-23,2024-04-25,2024-05-07,2025-08-18,1418
PO-02087,WH-03,PRD-0001,70092.8,54.76,ชิ้น,2023-12-02,2023-12-06,2023-12-18,2026-09-12,1280
PO-02088,WH-01,PRD-0090,42497.64,146.04,ชิ้น,2024-04-11,2024-04-15,2024-04-18,2025-08-31,291
PO-02089,WH-02,PRD-0044,73045.05,119.55,ชิ้น,2025-07-13,2025-07-15,2025-07-17,2025-07-24,611
PO-02090,WH-02,PRD-0040,50238.77,65.33,ชิ้น,2025-06-06,2025-06-11,2025-06-14,2025-11-03,769
PO-02091,WH-02,PRD-0025,3413.34,26.46,ชิ้น,2025-09-13,2025-09-15,2025-09-25,2025-11-22,129
PO-02092,WH-01,PRD-0042,106242.22,73.22,ชิ้น,2024-01-28,2024-02-02,2024-02-08,2024-06-03,1451
PO-02093,WH-01,PRD-0050,320341.68,226.23,ชิ้น,2024-02-12,2024-02-13,2024-02-14,2024-02-16,1416
PO-02094,WH-02,PRD-0041,130472.32,185.33,ชิ้น,2024-01-17,2024-01-23,2024-02-11,2025-07-25,704
PO-02095,WH-01,PRD-0076,5299.68,43.44,ชิ้น,2023-12-07,2023-12-09,2023-12-25,2025-12-06,122
PO-02096,WH-03,PRD-0049,62383.17,75.07,ชิ้น,2025-02-07,2025-02-12,2025-02-18,2025-08-17,831
PO-02097,WH-01,PRD-0100,226422.85,186.05,ชิ้น,2024-07-26,2024-07-30,2024-08-01,2024-08-08,1217
PO-02098,WH-02,PRD-0073,21571.2,89.88,ชิ้น,2024-10-17,2024-10-24,2024-11-11,2025-10-01,240
PO-02099,WH-01,PRD-0097,95035.68,73.33,ชิ้น,2023-12-02,2023-12-09,2023-12-29,2027-05-17,1296
PO-02100,WH-02,PRD-0030,16784.88,54.32,ชิ้น,2024-10-20,2024-10-27,2024-11-01,2025-09-10,309
PO-02101,WH-01,PRD-0038,85659.75,103.83,ชิ้น,2024-03-01,2024-03-06,2024-03-13,2025-01-06,825
PO-02102,WH-02,PRD-0035,51843.96,117.56,ชิ้น,2024-10-04,2024-10-06,2024-10-10,2024-10-18,441
PO-02103,WH-01,PRD-0033,34913.61,34.33,ชิ้น,2023-12-02,2023-12-08,2023-12-25,2026-07-08,1017
PO-02104,WH-02,PRD-0049,150397.52,79.24,ชิ้น,2024-01-09,2024-01-14,2024-01-28,2024-07-18,1898
PO-02105,WH-02,PRD-0100,312542.72,182.56,ชิ้น,2024-09-18,2024-09-20,2024-09-29,2024-10-01,1712
PO-02106,WH-02,PRD-0023,103420.76,52.18,ชิ้น,2023-12-02,2023-12-04,2023-12-22,2026-10-27,1982
PO-02107,WH-02,PRD-0043,5513.56,59.93,ชิ้น,2024-06-28,2024-07-01,2024-07-02,2025-01-04,92
PO-02108,WH-02,PRD-0074,22475.52,58.53,ชิ้น,2025-05-20,2025-05-27,2025-06-16,2025-12-03,384
PO-02109,WH-03,PRD-0048,39855.62,65.66,ชิ้น,2024-04-02,2024-04-09,2024-04-30,2025-12-02,607
PO-02110,WH-01,PRD-0002,9902.25,8.15,ชิ้น,2023-12-02,2023-12-07,2023-12-21,2026-01-31,1215
PO-02111,WH-02,PRD-0037,47349.15,98.85,ชิ้น,2024-01-20,2024-01-27,2024-02-12,2024-10-23,479
PO-02112,WH-02,PRD-0052,3556.02,25.22,ชิ้น,2024-02-03,2024-02-10,2024-02-28,2025-03-08,141
PO-02113,WH-01,PRD-0067,425.39,7.21,ชิ้น,2024-11-14,2024-11-17,2024-11-22,2025-05-31,59
PO-02114,WH-03,PRD-0071,471182.2,236.3,ชิ้น,2024-04-20,2024-04-23,2024-05-13,2025-06-04,1994
PO-02115,WH-02,PRD-0083,84022.7,59.38,ชิ้น,2023-12-02,2023-12-06,2023-12-20,2028-10-26,1415
PO-02116,WH-03,PRD-0058,59114.31,51.27,ชิ้น,2023-12-02,2023-12-05,2023-12-20,2028-04-24,1153
PO-02117,WH-02,PRD-0003,257885.1,173.66,ชิ้น,2025-11-18,2025-11-19,2025-11-23,2025-11-24,1485
PO-02118,WH-01,PRD-0075,10400.32,46.43,ชิ้น,2023-12-09,2023-12-10,2023-12-13,2025-12-31,224
PO-02119,WH-01,PRD-0004,60542.05,35.93,ชิ้น,2023-12-16,2023-12-17,2023-12-28,2025-12-28,1685
PO-02120,WH-02,PRD-0051,142304.68,81.41,ชิ้น,2025-02-16,2025-02-17,2025-02-18,2025-02-20,1748
PO-02121,WH-02,PRD-0084,12596.9,61.15,ชิ้น,2023-12-02,2023-12-07,2023-12-21,2026-03-13,206
PO-02122,WH-03,PRD-0003,46806.42,190.27,ชิ้น,2025-10-10,2025-10-12,2025-10-14,2025-10-16,246
PO-02123,WH-03,PRD-0073,106732.08,73.71,ชิ้น,2024-04-25,2024-05-01,2024-05-08,2025-04-09,1448
PO-02124,WH-03,PRD-0048,114615.13,61.39,ชิ้น,2024-03-22,2024-03-27,2024-04-13,2025-11-21,1867
PO-02125,WH-01,PRD-0042,149624.74,80.53,ชิ้น,2024-09-11,2024-09-14,2024-09-15,2025-01-16,1858
PO-02126,WH-02,PRD-0083,98967.0,59.98,ชิ้น,2023-12-02,2023-12-09,2023-12-28,2028-10-26,1650
PO-02127,WH-02,PRD-0030,41254.72,54.86,ชิ้น,2024-02-09,2024-02-16,2024-02-25,2024-12-30,752
PO-02128,WH-03,PRD-0023,41190.8,43.82,ชิ้น,2023-12-02,2023-12-09,2023-12-27,2026-10-27,940
PO-02129,WH-01,PRD-0076,74942.12,39.61,ชิ้น,2023-12-16,2023-12-17,2023-12-27,2025-12-15,1892
PO-02130,WH-01,PRD-0005,35029.5,48.25,ชิ้น,2024-04-03,2024-04-08,2024-04-19,2025-06-11,726
PO-02131,WH-02,PRD-0091,50994.82,55.07,ชิ้น,2024-12-21,2024-12-28,2025-01-07,2025-08-23,926
PO-02132,WH-01,PRD-0066,89150.94,66.63,ชิ้น,2024-08-13,2024-08-15,2024-08-20,2024-08-21,1338
PO-02133,WH-03,PRD-0032,42975.61,48.67,ชิ้น,2024-01-24,2024-01-28,2024-02-01,2024-02-06,883
PO-02134,WH-03,PRD-0042,49474.56,64.42,ชิ้น,2024-02-26,2024-02-27,2024-03-01,2024-07-02,768
PO-02135,WH-01,PRD-0098,117286.91,123.59,ชิ้น,2023-12-08,2023-12-13,2023-12-24,2025-12-30,949
PO-02136,WH-03,PRD-0011,53783.34,39.03,ชิ้น,2024-09-28,2024-10-04,2024-10-21,2025-03-10,1378
PO-02137,WH-01,PRD-0048,124785.82,65.47,ชิ้น,2024-04-05,2024-04-09,2024-04-21,2025-12-05,1906
PO-02138,WH-02,PRD-0068,62732.44,39.11,ชิ้น,2025-03-02,2025-03-04,2025-03-17,2025-12-31,1604
PO-02139,WH-02,PRD-0042,21283.5,60.81,ชิ้น,2024-06-17,2024-06-23,2024-07-07,2024-10-22,350
PO-02140,WH-02,PRD-0028,121598.4,180.95,ชิ้น,2023-12-02,2023-12-04,2023-12-25,2026-12-01,672
PO-02141,WH-02,PRD-0077,40145.0,45.88,ชิ้น,2024-10-03,2024-10-07,2024-10-15,2025-10-03,875
PO-02142,WH-01,PRD-0030,58247.5,50.65,ชิ้น,2024-02-17,2024-02-19,2024-02-27,2025-01-07,1150
PO-02143,WH-02,PRD-0048,82857.5,57.5,ชิ้น,2024-04-02,2024-04-08,2024-04-10,2025-12-02,1441
PO-02144,WH-01,PRD-0058,77615.7,43.95,ชิ้น,2023-12-02,2023-12-06,2023-12-16,2028-04-24,1766
PO-02145,WH-02,PRD-0036,144855.62,145.73,ชิ้น,2025-02-12,2025-02-13,2025-02-15,2025-02-16,994
PO-02146,WH-02,PRD-0018,107257.66,194.66,ชิ้น,2024-03-24,2024-03-29,2024-04-09,2025-08-27,551
PO-02147,WH-01,PRD-0090,157140.61,143.77,ชิ้น,2024-07-21,2024-07-26,2024-08-15,2025-12-10,1093
PO-02148,WH-02,PRD-0063,112006.4,189.2,ชิ้น,2024-06-16,2024-06-23,2024-07-05,2025-12-14,592
PO-02149,WH-02,PRD-0079,25871.33,17.83,ชิ้น,2023-12-02,2023-12-04,2023-12-14,2027-10-18,1451
PO-02150,WH-03,PRD-0065,7413.4,10.1,ชิ้น,2023-12-02,2023-12-05,2023-12-12,2028-01-23,734
PO-02151,WH-03,PRD-0058,53434.72,53.92,ชิ้น,2023-12-02,2023-12-09,2023-12-10,2028-04-24,991
PO-02152,WH-01,PRD-0097,68941.5,67.26,ชิ้น,2023-12-02,2023-12-06,2023-12-24,2027-05-17,1025
PO-02153,WH-02,PRD-0061,24551.08,243.08,ชิ้น,2024-05-03,2024-05-04,2024-05-05,2024-05-06,101
PO-02154,WH-02,PRD-0054,60031.36,77.36,ชิ้น,2025-03-01,2025-03-04,2025-03-11,2025-08-22,776
PO-02155,WH-01,PRD-0039,44441.95,216.79,ชิ้น,2025-03-28,2025-03-29,2025-03-31,2025-04-03,205
PO-02156,WH-03,PRD-0008,323657.4,258.1,ชิ้น,2024-01-04,2024-01-05,2024-01-08,2024-01-10,1254
PO-02157,WH-01,PRD-0095,118960.8,70.81,ชิ้น,2024-06-22,2024-06-25,2024-07-12,2025-06-05,1680
PO-02158,WH-01,PRD-0020,420588.0,267.04,ชิ้น,2024-04-14,2024-04-17,2024-04-25,2025-08-09,1575
PO-02159,WH-02,PRD-0068,57393.1,41.29,ชิ้น,2024-06-06,2024-06-08,2024-06-19,2025-04-06,1390
PO-02160,WH-01,PRD-0024,224984.55,123.55,ชิ้น,2023-12-15,2023-12-19,2023-12-21,2025-12-20,1821
PO-02161,WH-03,PRD-0081,401423.36,208.64,ชิ้น,2023-12-15,2023-12-16,2023-12-21,2023-12-25,1924
PO-02162,WH-01,PRD-0060,389988.54,216.54,ชิ้น,2024-01-11,2024-01-12,2024-01-14,2025-05-20,1801
PO-02163,WH-01,PRD-0095,117803.26,68.57,ชิ้น,2024-12-21,2024-12-27,2025-01-08,2025-12-04,1718
PO-02164,WH-01,PRD-0054,19266.41,91.31,ชิ้น,2025-04-28,2025-05-03,2025-05-22,2025-10-19,211
PO-02165,WH-02,PRD-0095,120741.04,68.72,ชิ้น,2024-01-12,2024-01-13,2024-01-31,2024-12-25,1757
PO-02166,WH-03,PRD-0014,143999.22,77.17,ชิ้น,2023-12-29,2024-01-04,2024-01-19,2025-10-29,1866
PO-02167,WH-02,PRD-0036,118623.96,128.52,ชิ้น,2025-12-18,2025-12-19,2025-12-21,2025-12-22,923
PO-02168,WH-02,PRD-0058,84351.2,43.48,ชิ้น,2023-12-02,2023-12-08,2023-12-29,2028-04-24,1940
PO-02169,WH-03,PRD-0053,91246.05,87.15,ชิ้น,2024-04-23,2024-04-29,2024-05-14,2025-09-07,1047
PO-02170,WH-03,PRD-0094,43172.8,48.4,ชิ้น,2024-06-15,2024-06-20,2024-06-25,2025-10-16,892
PO-02171,WH-03,PRD-0091,4510.82,55.01,ชิ้น,2024-04-16,2024-04-19,2024-05-02,2024-12-17,82
PO-02172,WH-03,PRD-0044,168950.0,135.16,ชิ้น,2025-05-24,2025-05-27,2025-06-01,2025-06-04,1250
PO-02173,WH-02,PRD-0009,53219.79,34.99,ชิ้น,2023-12-02,2023-12-04,2023-12-12,2026-05-13,1521
PO-02174,WH-03,PRD-0001,24913.74,59.46,ชิ้น,2023-12-02,2023-12-04,2023-12-20,2026-09-12,419
PO-02175,WH-02,PRD-0055,94138.27,52.27,ชิ้น,2024-01-06,2024-01-13,2024-01-29,2025-10-02,1801
PO-02176,WH-01,PRD-0088,138951.54,104.79,ชิ้น,2024-01-15,2024-01-17,2024-01-20,2025-09-11,1326
PO-02177,WH-01,PRD-0033,24087.04,31.04,ชิ้น,2023-12-02,2023-12-03,2023-12-21,2026-07-08,776
PO-02178,WH-02,PRD-0050,22035.36,189.96,ชิ้น,2024-10-11,2024-10-12,2024-10-13,2024-10-15,116
PO-02179,WH-03,PRD-0028,238165.03,189.17,ชิ้น,2023-12-02,2023-12-05,2023-12-20,2026-12-01,1259
PO-02180,WH-03,PRD-0094,51004.26,47.49,ชิ้น,2024-04-13,2024-04-17,2024-04-27,2025-08-14,1074
PO-02181,WH-01,PRD-0039,11429.55,207.81,ชิ้น,2025-08-13,2025-08-15,2025-08-17,2025-08-19,55
PO-02182,WH-01,PRD-0014,178791.0,91.5,ชิ้น,2024-02-26,2024-02-28,2024-03-07,2025-12-27,1954
PO-02183,WH-02,PRD-0065,14258.4,10.4,ชิ้น,2023-12-02,2023-12-05,2023-12-08,2028-01-23,1371
PO-02184,WH-03,PRD-0069,153015.72,105.82,ชิ้น,2024-06-27,2024-07-01,2024-07-11,2025-05-20,1446
PO-02185,WH-02,PRD-0064,111395.19,166.51,ชิ้น,2023-12-02,2023-12-03,2023-12-10,2026-01-26,669
PO-02186,WH-01,PRD-0047,36325.8,33.48,ชิ้น,2023-12-02,2023-12-03,2023-12-08,2026-07-02,1085
PO-02187,WH-03,PRD-0046,35697.0,43.8,ชิ้น,2025-02-02,2025-02-04,2025-02-07,2025-02-08,815
PO-02188,WH-02,PRD-0011,23356.8,48.66,ชิ้น,2025-05-24,2025-05-31,2025-06-18,2025-11-03,480
PO-02189,WH-03,PRD-0047,13228.38,33.66,ชิ้น,2023-12-02,2023-12-06,2023-12-24,2026-07-02,393
PO-02190,WH-02,PRD-0078,45330.6,60.2,ชิ้น,2025-01-18,2025-01-23,2025-01-25,2025-10-17,753
PO-02191,WH-03,PRD-0074,36482.27,54.37,ชิ้น,2024-02-17,2024-02-19,2024-03-08,2024-09-01,671
PO-02192,WH-02,PRD-0049,66102.42,83.78,ชิ้น,2024-03-24,2024-03-28,2024-04-12,2024-10-01,789
PO-02193,WH-03,PRD-0045,7812.18,18.87,ชิ้น,2023-12-15,2023-12-22,2023-12-26,2025-11-13,414
PO-02194,WH-01,PRD-0076,28963.92,42.16,ชิ้น,2024-01-01,2024-01-06,2024-01-09,2025-12-31,687
PO-02195,WH-03,PRD-0071,333457.74,206.22,ชิ้น,2023-12-30,2024-01-01,2024-01-19,2025-02-12,1617
PO-02196,WH-02,PRD-0009,68544.8,37.6,ชิ้น,2023-12-02,2023-12-05,2023-12-10,2026-05-13,1823
PO-02197,WH-03,PRD-0091,79539.18,46.19,ชิ้น,2024-05-10,2024-05-11,2024-05-31,2025-01-10,1722
PO-02198,WH-03,PRD-0048,63133.48,63.26,ชิ้น,2024-02-01,2024-02-08,2024-02-10,2025-10-02,998
PO-02199,WH-03,PRD-0076,71254.11,36.71,ชิ้น,2023-12-04,2023-12-09,2023-12-20,2025-12-03,1941
PO-02200,WH-02,PRD-0020,491914.26,258.63,ชิ้น,2024-01-17,2024-01-18,2024-01-28,2025-05-13,1902
PO-02201,WH-02,PRD-0093,10952.6,47.62,ชิ้น,2024-01-13,2024-01-16,2024-02-06,2024-12-16,230
PO-02202,WH-02,PRD-0046,24012.0,53.36,ชิ้น,2024-02-04,2024-02-06,2024-02-07,2024-02-10,450
PO-02203,WH-01,PRD-0005,10364.9,60.97,ชิ้น,2024-05-01,2024-05-02,2024-05-17,2025-07-09,170
PO-02204,WH-03,PRD-0057,1363.9,5.93,ชิ้น,2023-12-02,2023-12-03,2023-12-05,2026-08-25,230
PO-02205,WH-03,PRD-0079,16141.84,18.26,ชิ้น,2023-12-02,2023-12-07,2023-12-17,2027-10-18,884
PO-02206,WH-02,PRD-0085,110640.64,157.16,ชิ้น,2024-06-08,2024-06-15,2024-06-29,2025-12-03,704
PO-02207,WH-03,PRD-0031,46993.92,27.84,ชิ้น,2024-02-17,2024-02-18,2024-03-07,2025-10-08,1688
PO-02208,WH-01,PRD-0095,95245.86,74.82,ชิ้น,2024-02-12,2024-02-16,2024-03-07,2025-01-25,1273
PO-02209,WH-02,PRD-0077,30630.6,40.95,ชิ้น,2024-07-02,2024-07-05,2024-07-08,2025-07-02,748
PO-02210,WH-03,PRD-0080,141803.7,83.66,ชิ้น,2025-02-03,2025-02-04,2025-02-05,2025-02-06,1695
PO-02211,WH-02,PRD-0083,93397.92,63.84,ชิ้น,2023-12-02,2023-12-03,2023-12-05,2028-10-26,1463
PO-02212,WH-03,PRD-0097,107890.7,70.15,ชิ้น,2023-12-02,2023-12-04,2023-12-10,2027-05-17,1538
PO-02213,WH-02,PRD-0086,51950.16,160.34,ชิ้น,2023-12-02,2023-12-03,2023-12-16,2026-04-01,324
PO-02214,WH-01,PRD-0069,99069.36,109.59,ชิ้น,2024-02-04,2024-02-06,2024-02-09,2024-12-27,904
PO-02215,WH-02,PRD-0082,118909.52,152.84,ชิ้น,2023-12-02,2023-12-06,2023-12-12,2026-10-03,778
PO-02216,WH-02,PRD-0084,110115.33,62.53,ชิ้น,2023-12-02,2023-12-09,2023-12-22,2026-03-13,1761
PO-02217,WH-01,PRD-0019,45342.66,40.02,ชิ้น,2023-12-02,2023-12-05,2023-12-21,2028-07-16,1133
PO-02218,WH-03,PRD-0074,12427.74,54.99,ชิ้น,2023-12-13,2023-12-16,2024-01-04,2024-06-27,226
PO-02219,WH-01,PRD-0030,89189.4,63.48,ชิ้น,2024-10-21,2024-10-27,2024-11-08,2025-09-11,1405
PO-02220,WH-01,PRD-0064,270835.84,168.64,ชิ้น,2023-12-02,2023-12-08,2023-12-23,2026-01-26,1606
PO-02221,WH-03,PRD-0007,19367.04,41.92,ชิ้น,2024-01-02,2024-01-03,2024-01-24,2024-08-12,462
PO-02222,WH-02,PRD-0085,337590.48,175.92,ชิ้น,2024-04-23,2024-04-26,2024-05-16,2025-10-18,1919
PO-02223,WH-03,PRD-0064,54972.19,175.63,ชิ้น,2023-12-02,2023-12-04,2023-12-22,2026-01-26,313
PO-02224,WH-01,PRD-0060,67241.64,194.34,ชิ้น,2024-01-16,2024-01-19,2024-01-30,2025-05-25,346
PO-02225,WH-03,PRD-0024,172964.99,101.09,ชิ้น,2023-12-23,2023-12-28,2024-01-18,2025-12-28,1711
PO-02226,WH-03,PRD-0003,344118.94,176.11,ชิ้น,2025-09-08,2025-09-10,2025-09-11,2025-09-14,1954
PO-02227,WH-01,PRD-0049,49746.15,77.85,ชิ้น,2024-05-27,2024-06-03,2024-06-09,2024-12-04,639
PO-02228,WH-01,PRD-0034,180229.97,198.71,ชิ้น,2024-02-16,2024-02-20,2024-02-29,2025-08-28,907
PO-02229,WH-02,PRD-0058,83397.08,56.81,ชิ้น,2023-12-02,2023-12-05,2023-12-07,2028-04-24,1468
PO-02230,WH-03,PRD-0092,10349.9,106.7,ชิ้น,2023-12-07,2023-12-13,2023-12-30,2025-12-01,97
PO-02231,WH-03,PRD-0094,51327.4,47.35,ชิ้น,2024-06-19,2024-06-25,2024-07-04,2025-10-20,1084
PO-02232,WH-01,PRD-0027,8658.76,35.78,ชิ้น,2023-12-23,2023-12-29,2024-01-10,2025-12-03,242
PO-02233,WH-01,PRD-0056,103190.97,205.97,ชิ้น,2024-08-09,2024-08-14,2024-08-31,2025-11-11,501
PO-02234,WH-02,PRD-0066,117594.4,76.36,ชิ้น,2024-11-21,2024-11-23,2024-11-28,2024-11-29,1540
PO-02235,WH-01,PRD-0080,17412.63,86.63,ชิ้น,2025-10-06,2025-10-07,2025-10-08,2025-10-09,201
PO-02236,WH-01,PRD-0083,129725.54,69.67,ชิ้น,2023-12-02,2023-12-09,2023-12-28,2028-10-26,1862
